"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 2","list-view-header"
"https://www.hepsiemlak.com/izmir-buca-kozagac-satilik/daire/143815-244","33","4.750.000","26-01-2025","Satılık Daire","3 +
                          1","135 m²","13
                        Yaşında","Ara Kat","İzmir / Buca / Kozağaç Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-jasse-143815","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/8/3/4/1/8a140a25-8030-476c-8860-6085fbbedcd9.jpg","Whatsapp","Coldwell Banker Jasse","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/5/7/9/0/4/4/d9787d21-080a-41d6-bc5e-d8e9a12fe5de.jpg","Kozağaç Mah. Buca Pazar Yeri Yakınında 3+1 Satılık Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-satilik/daire/144072-197","27","4.750.000","25-01-2025","Satılık Daire","2 +
                          1","95 m²","5
                        Yaşında","4. Kat","İzmir / Karşıyaka / Şemikler Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-kare-144072","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/0/4/4/1/e5bfd3e8-241a-4e6a-b048-a9dde1fc103b.jpg","Whatsapp","Remax Kare","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/9/5/9/0/4/4/aaa774cd-7985-429a-ac07-18bfd3d376b5.jpeg","Methis Suit Kapalı Mutfaklı 2+1 Lüks Satılık Daire"
"https://www.hepsiemlak.com/izmir-torbali-alpkent-satilik/daire/147472-97","19","2.850.000","27-01-2025","Satılık Daire","2 +
                          1","85 m²","Sıfır Bina","2. Kat","İzmir / Torbalı / Alpkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/reyhan-emlak-gayrimenkul-147472","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/4/7/4/1/f3592f85-aa56-412e-ba5e-61089c45417a.jpg","Whatsapp","Reyhan Emlak Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/3/3/8/0/4/4/1737625452230-44083367.jpg","Torbalı Yedi Eylül Mahallesi'nde Yeni Loca Havuzlu Sitede Satılık Daire."
"https://www.hepsiemlak.com/izmir-cigli-atasehir-satilik/mustakil-ev/140904-216","31","5.600.000","23-01-2025","Satılık Müstakil Ev","2 +
                          1","95 m²","11
                        Yaşında","Bahçe Katı","İzmir / Çiğli / Ataşehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-zirve-gayrimenkul-140904","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/9/0/4/1/e66778f4-fb87-4609-b9be-35969b3554cd.jpg","Whatsapp","Startkey Zirve Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/8/1/8/0/4/4/d51e56a3-ed9a-4c83-95d9-2ed6e85b3651.jpeg","Çiğli Ataşehir'de Satılık Müstakil 2+1 Daire"
"https://www.hepsiemlak.com/izmir-konak-cankaya-satilik/daire/135153-294","35","3.450.000","22-01-2025","Satılık Daire","3 +
                          1","120 m²","31
                        Yaşında","5. Kat","İzmir / Konak / Çankaya Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/8/9/7/0/4/4/0d8b9370-b4ee-448e-9cd2-27ac31fe77a7.jpg","3+1 Çankaya Mahallesi Kısmi Deniz Manzaralı Satılık Daire"
"https://www.hepsiemlak.com/izmir-torbali-torbali-satilik/daire/154461-28","35","3.199.000","27-01-2025","Satılık Daire","3 +
                          1","140 m²","5
                        Yaşında","2. Kat","İzmir / Torbalı / Torbalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/turkuaz-emlak-154461","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/4/4/5/1/f416dff6-0056-48ce-9521-98f89caab39c.jpg","Whatsapp","Turkuaz Emlak","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/3/9/7/0/4/4/7549d130-3403-4499-abde-d5c990f92985.jpeg","Turkuaz'dan Torbalı Mahallesi Yüksek Kredili Lüks 3+1 Daire"
"https://www.hepsiemlak.com/izmir-konak-kemal-reis-satilik/daire/9764-8443","40","2.650.000","23-01-2025","Satılık Daire","3 +
                          1","125 m²","27
                        Yaşında","Giriş Katı","İzmir / Konak / Kemal Reis Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilhan-emlak-9764","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/6/7/9/0/0/633853af-7688-4cf3-93f5-f98557e6e1e8.jpg","Whatsapp","İlhan Emlak","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/9/2/7/0/4/4/f7b5ab85-3b33-4ba9-9a5e-f116fa1d14b8.jpg","İlhan Dan Fırsat Tam Dekorlu Satılık Köşe Boş Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-satilik/daire/145298-220","35","2.150.000","18-01-2025","Satılık Daire","1 +
                          1","75 m²","26
                        Yaşında","Giriş Katı","İzmir / Karabağlar / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-karsiyaka-asya-145298","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/2/5/4/1/ab733a46-d2c7-4ee3-8fb1-969bfc2622f5.jpg","Whatsapp","Turpa Karşıyaka Asya","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/6/9/5/0/4/4/68d3c1fc-8c06-4c1b-bcc3-f33c5bbb75f3.jpeg","Üçyol Metroya 3 Dk Mesafede Satılık 1+1 Daire"
"https://www.hepsiemlak.com/izmir-kemalpasa-armutlu-85-yil-cumhuriyet-satilik/villa/148541-374","30","8.600.000","17-01-2025","Satılık Villa","5 +
                          1","200 m²","5
                        Yaşında","Bahçe Katı","İzmir / Kemalpaşa / Armutlu 85. Yıl Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/va-gayrimenkul-148541/volkan-akan-4209551","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/5/5/9/0/2/4/adba3165-3419-4033-b403-498942c3fcce.jpg","Whatsapp","Va Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/2/6/5/0/4/4/bb8be45c-9938-4ec9-8cdf-d4db28156ca0.jpeg","İzmir Kemalpaşa'da Muhteşem Doğasıyla 5+1 Satılık Villa"
"https://www.hepsiemlak.com/izmir-foca-kazim-dirik-satilik/daire/141719-594","35","2.800.000","01-02-2025","Satılık Daire","3 +
                          1","100 m²","5
                        Yaşında","2. Kat","İzmir / Foça / Kazım Dirik Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nokta-141719/raziye-meric-3990079","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/7/0/0/9/9/3/af9e905f-5644-4196-9ec1-ceb2fd802f22.jpg","Whatsapp","Coldwell Banker Nokta","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/6/6/5/0/4/4/5a350b1b-ade4-4efa-8239-145e0d49141c.jpeg","Foça Bağarası Kazım Dirik Mah Satılık 3+1 Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-donanmaci-satilik/daire/140479-35","16","2.350.000","17-01-2025","Satılık Daire","2 +
                          1","68 m²","45
                        Yaşında","3. Kat","İzmir / Karşıyaka / Donanmacı Mah.","https://www.hepsiemlak.com/emlak-ofisi/turmeta-gayrimenkul-merkez-ofisi-140479","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/4/0/4/1/0861b302-92ec-4426-b213-abeab13d5dc0.jpg","Whatsapp","Turmeta Gayrimenkul Merkez Ofisi","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Karşıyaka, Donanmacı Mh, Çarşıda,Boş,Satılık 2+1 Daire 2 350 000tl"
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-satilik/daire/143949-490","30","6.700.000","16-01-2025","Satılık Daire","3 +
                          1","140 m²","11
                        Yaşında","3. Kat","İzmir / Karşıyaka / Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-macro-143949","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/4/9/3/4/1/23cc3cc1-ba7a-4c7d-91e0-2ccc0d22c63f.jpg","Whatsapp","Startkey Macro","","Startkey Macro / Yalı Mh. / Satılık 3+1 Daire"
"https://www.hepsiemlak.com/izmir-buca-yigitler-satilik/daire/140180-427","35","4.000.000","16-01-2025","Satılık Daire","3 +
                          1","110 m²","35
                        Yaşında","1. Kat","İzmir / Buca / Yiğitler Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-pasha-140180","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/8/1/0/4/1/7f582be0-e912-4e28-a7f0-d4ff3eccb284.jpg","Whatsapp","Coldwell Banker Pasha","","Buca Yiğitler Mah.De, Tadilatlı, Ara Kat, Satılık Daire"
"https://www.hepsiemlak.com/izmir-torbali-yedi-eylul-satilik/daire/130322-238","22","3.049.000","14-01-2025","Satılık Daire","2 +
                          1","125 m²","Sıfır Bina","2. Kat","İzmir / Torbalı / Yedi Eylül Mah.","https://www.hepsiemlak.com/emlak-ofisi/kum-yapi-insaat-gayrimenkul-130322","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/3/0/3/1/5b7d2be6-fcad-423b-b1b7-79072f752e39.jpg","Whatsapp","Kum Yapı İnşaat Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/7/4/3/0/4/4/0919abe3-cca3-483e-9629-52270b5b84d7.jpeg","Kum Yapıdan Yedieylül Mah. 125 M² 2+1"
"https://www.hepsiemlak.com/izmir-karsiyaka-tersane-satilik/daire/142245-199","17","6.750.000","13-01-2025","Satılık Daire","2 +
                          1","110 m²","11
                        Yaşında","3. Kat","İzmir / Karşıyaka / Tersane Mah.","https://www.hepsiemlak.com/emlak-ofisi/kayikhane-gayrimenkul-142245","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/2/2/4/1/6a1ab893-6d9d-477a-abcb-4ea987a3c217.jpg","Whatsapp","Kayıkhane Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/5/0/3/0/4/4/38e248df-72a6-43de-bbb7-421bfcf87179.jpeg","Karşıyaka Alaybey Tersane 2+1 Geniş Ferah Deniz Cephe Satılık"
"https://www.hepsiemlak.com/izmir-karsiyaka-inonu-satilik/daire/151248-10","34","5.950.000","26-01-2025","Satılık Daire","2 +
                          1","94 m²","8
                        Yaşında","2. Kat","İzmir / Karşıyaka / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/red-real-estate-gayrimenkul-151248","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/2/1/5/1/a960d4bc-8f3f-4cd3-a155-1eb8d839db5f.jpg","Whatsapp","Red Real Estate Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/9/2/3/0/4/4/1736775002-625152-44032919.jpeg","Soyak Siesta Oxygen 2 E Tipi 2+1 Satılık Boş Daire"
"https://www.hepsiemlak.com/izmir-buca-baris-satilik/daire/150997-52","18","2.950.000","18-01-2025","Satılık Daire","2 +
                          1","95 m²","35
                        Yaşında","En Üst Kat","İzmir / Buca / Barış Mah.","https://www.hepsiemlak.com/emlak-ofisi/oguz-emlak-ofisi-150997","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/9/0/5/1/d8064834-256b-4953-b5ae-52f4c3b4ced8.jpg","Whatsapp","Oğuz Emlak Ofisi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/6/5/2/0/4/4/29aaed31-7c9c-4b69-a46c-a95f6259b8a6.jpg","Menderes Caddesine Yürüme Mesafesinde 2+1 Kapalı Mutfak Acil Satılık Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-sogukkuyu-satilik/daire/137848-233","22","3.200.000","06-01-2025","Satılık Daire","2 +
                          1","90 m²","4
                        Yaşında","3. Kat","İzmir / Bayraklı / Soğukkuyu Mah.","https://www.hepsiemlak.com/emlak-ofisi/babacanoglu-gayrimenkul-137848","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/8/7/3/1/de7d0fe5-a08c-4309-b04b-c7145e2fff68.jpg","Whatsapp","Babacanoğlu Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/0/2/0/0/4/4/7795d36a-5b7e-474a-a9c2-77761f27f964.jpeg","Babacan'dan Soğukkuyu Yak. 2+1 Amerikan Mutfak Satılık Daire"
"https://www.hepsiemlak.com/izmir-seferihisar-turabiye-satilik/daire/145519-221","29","2.800.000","31-01-2025","Satılık Daire","2 +
                          1","90 m²","Sıfır Bina","3. Kat","İzmir / Seferihisar / Turabiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/aykurt-gayrimenkul-yatirim-145519","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/5/5/4/1/3e05e2f9-abc1-49e6-bdd6-84106cfb8548.jpg","Whatsapp","Aykurt Gayrimenkul Yatırım","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/4/3/0/0/4/4/c82a47a2-7e82-4bfd-83ba-be394f2f476a.jpeg","Merkeze Yakın Konumda 1ay'a Teslim Uygun Fiyat Ara Kat 2+1 Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-esenlik-satilik/daire/151867-57","27","2.200.000","26-01-2025","Satılık Daire","3 +
                          1","125 m²","31
                        Yaşında","4. Kat","İzmir / Karabağlar / Esenlik Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/1/8/9/9/3/4/76b8c960-2c05-42fc-a2e2-953ead7251d1.jpeg","Demetten Esenlik Mahallesinde 3+1 Arakat Doğalgazlı Satılık.."
"https://www.hepsiemlak.com/izmir-guzelbahce-maltepe-satilik/daire/153675-68","36","8.750.000","05-01-2025","Satılık Daire","3 +
                          1","120 m²","26
                        Yaşında","2. Kat","İzmir / Güzelbahçe / Maltepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-premium-gayrimenkul-153675/ceylan-kocyigit-kilyar-4331415","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Whatsapp","Startkey Premıum Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/5/4/9/9/3/4/3179cd8e-913e-40a6-8ec3-cc45142c5693.jpeg","Premium Mülk Uzmanından Maltepe Mahallesinde Satılık Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-aydin-satilik/bina/136408-550","60","8.750.000","23-01-2025","Satılık Bina","3 +
                          1","135 m²","35
                        Yaşında","","İzmir / Karabağlar / Aydın Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/1/8/8/8/3/4/57c246a0-31b4-4455-a1e9-0eec869106fa.jpg","Kumsalım Emlak Dan Aydın Mahallesinde 335 M2 Bina 4 Daire Bir Dükkan"
"https://www.hepsiemlak.com/izmir-cigli-ahmet-taner-kislali-satilik/daire/116537-599","37","3.800.000","25-01-2025","Satılık Daire","3 +
                          1","110 m²","30
                        Yaşında","3. Kat","İzmir / Çiğli / Ahmet Taner Kışlalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/merol-gayrimenkul-116537","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/5/6/1/1/feab0af0-7f82-4551-9cb9-4d7022c7e107.jpg","Whatsapp","Merol Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/9/7/2/8/3/4/1733734662360-43827949.jpg","Çiğli Evka 2 'de Muhteşem Körfez Manzaralı 3+1 Satılık Daire"
"https://www.hepsiemlak.com/izmir-urla-guvendik-satilik/daire/118956-604","43","6.300.000","12-01-2025","Satılık Daire","1 +
                          1","60 m²","Sıfır Bina","Yüksek Giriş","İzmir / Urla / Güvendik Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-yali-118956","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/9/8/1/1/d5f0d7a2-232d-4b8c-829c-2d094baca715.jpg","Whatsapp","Startkey Yalı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/4/6/7/7/3/4/e35e1a2a-cef8-40e0-9a31-d32f997c9a8b.jpg","Urla Çeşmealtında Satılık Doğalgazlı 1+1 Lüks Daireler"
"https://www.hepsiemlak.com/izmir-konak-murat-reis-satilik/daire/119288-703","47","3.900.000","01-02-2025","Satılık Daire","3 +
                          1","130 m²","31
                        Yaşında","1. Kat","İzmir / Konak / Murat Reis Mah.","https://www.hepsiemlak.com/emlak-ofisi/msg-gayrimenkul-119288","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/2/9/1/1/73e601b6-b558-462d-b23a-1c1d4d6c35be.jpg","Whatsapp","Msg Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/2/6/6/5/3/4/ce4d1bb2-0e34-472d-977d-3b9db0a97678.jpeg","Msg'den İnönü Cadde Yakını Full Yapılı Ebeveyn Banyolu 3+1 Daire"
"https://www.hepsiemlak.com/izmir-dikili-candarli-satilik/villa/142204-440","43","10.000.000","14-01-2025","Satılık Villa","3 +
                          1","110 m²","Sıfır Bina","Bahçe Katı","İzmir / Dikili / Çandarlı Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/2/7/5/5/3/4/6c5d000a-e416-4ef4-bc19-49b4ea1873d7.jpeg","Site İçerisinde Denize Yakın Konumda Satılık Sıfır Villa"
"https://www.hepsiemlak.com/izmir-bornova-ergene-satilik/daire/148398-16","25","6.000.000","31-01-2025","Satılık Daire","2 +
                          1","80 m²","4
                        Yaşında","5. Kat","İzmir / Bornova / Ergene Mah.","https://www.hepsiemlak.com/emlak-ofisi/ayyildiz-gayrimenkul-148398","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/3/8/4/1/c9dbef4e-545b-44b4-97f8-681ca04d1226.jpg","Whatsapp","Ayyıldız Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/6/1/2/1/3/4/f57e34c9-71c0-4777-a813-59f5c3a0c370.jpeg","Bornova Da 2+1 Eşyalı Satılık Lüks Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-postacilar-satilik/daire/94349-564","41","3.500.000","13-01-2025","Satılık Daire","3 +
                          1","100 m²","32
                        Yaşında","2. Kat","İzmir / Bayraklı / Postacılar Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/9/1/0/8/2/4/1718079359-02802-42801994.jpeg","Girne Yakını Tarımcılar Sitesinde Full Bakımlı 3+1 Satılık Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-cay-satilik/bina/129267-306","27","2.910.000","26-01-2025","Satılık Bina","6 +
                          2","120 m²","30
                        Yaşında","","İzmir / Bayraklı / Çay Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/8/2/3/5/2/4/1713889382183-42532805.jpg","Bayraklı Çaymahalle 2 Kat Ev 115 M2 Merkezî Konum"
"https://www.hepsiemlak.com/izmir-buca-kozagac-satilik/daire/139699-9","30","2.750.000","25-01-2025","Satılık Daire","3 +
                          1","150 m²","16
                        Yaşında","Giriş Katı","İzmir / Buca / Kozağaç Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/9/7/3/4/1/4/49dad99a-70f9-4e3d-afb0-6a8878926038.jpeg","Buca Çevik Bir'de Satılık 3+1 Tadilatlı Daire"
"https://www.hepsiemlak.com/izmir-buca-hurriyet-satilik/daire/21915-11574","2","2.850.000","30-01-2025","Satılık Daire","1 +
                          1","62 m²","Sıfır Bina","2. Kat","İzmir / Buca / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/fctu-21915","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/1/9/1/2/0/975f10a4-a45a-403a-a078-04bc3a2f88c3.jpg","Whatsapp","Fctu","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/3/3/8/0/3/4/a445843f-c5e1-47b8-a57e-885571522e40.jpg","Buca Hürriyet Mahallesinde Şirinyer İzban İstasyonuna 90 Metre Mesafede Satılık Sıfır 1+1 Daire"
"https://www.hepsiemlak.com/izmir-kemalpasa-sogukpinar-satilik/mustakil-ev/113581-349","18","1.450.000","29-01-2025","Satılık Müstakil Ev","3 +
                          1","133 m²","30
                        Yaşında","","İzmir / Kemalpaşa / Soğukpınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/kaya-emlak-113581","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/5/3/1/1/7a427140-ee47-4a24-93c6-57bf6d22a6f6.jpg","Whatsapp","Kaya Emlak","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/6/4/8/0/4/4/02e15a97-8977-4534-ab78-042a30c93389.jpg","Kemalpaşanın Merkezinde Satılık 133 Metrekare Müstakil Ev"
"https://www.hepsiemlak.com/izmir-seferihisar-ulamis-satilik/mustakil-ev/85628-1409","22","6.500.000","04-01-2025","Satılık Müstakil Ev","2 +
                          1","300 m²","4
                        Yaşında","","İzmir / Seferihisar / Ulamış Mah.","https://www.hepsiemlak.com/emlak-ofisi/seren-gayrimenkul-85628","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/2/6/5/8/0/ec65ac54-cee3-45aa-87db-461c9d521f9d.jpg","Whatsapp","Seren Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/9/7/0/9/3/4/cf36db87-deb5-430b-8c14-0360eb5781ec.jpg","Ulamış Ekoköyde Satılık 2+1 Müstakil Ev"
"https://www.hepsiemlak.com/izmir-karabaglar-vatan-satilik/daire/133061-107","11","2.200.000","15-01-2025","Satılık Daire","1 +
                          1","60 m²","Sıfır Bina","2. Kat","İzmir / Karabağlar / Vatan Mah.","https://www.hepsiemlak.com/emlak-ofisi/spica-gayrimenkul-133061","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/0/3/3/1/33b71717-2ba5-4526-90ad-9df47ea56362.jpg","Whatsapp","Spıca Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/8/6/2/5/3/4/65450c21-3811-40a6-94b1-a27ef26f0f90.jpeg","İzmir Karabağlar İşadamları Projesi Satılık 1+1 Havuz Cephe"
"https://www.hepsiemlak.com/izmir-balcova-egitim-satilik/daire/78202-3091","20","3.750.000","01-02-2025","Satılık Daire","2 +
                          1","75 m²","5
                        Yaşında","Yüksek Giriş","İzmir / Balçova / Eğitim Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-sembol-78202","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/2/8/7/0/54819877-b24b-459d-9c7f-e868dbccdd20.jpg","Whatsapp","Remax Sembol","","Balçova Eğitim Mahallesi Satılık 2+1 Ara Kat Daire"
"https://www.hepsiemlak.com/izmir-seferihisar-camikebir-satilik/daire/93568-116","21","5.500.000","31-01-2025","Satılık Daire","3 +
                          1","130 m²","Sıfır Bina","1. Kat","İzmir / Seferihisar / Camikebir Mah.","","","Whatsapp","","","Lüks Site İçerisinde Acilll Satılık 3+1 Ara Kat Daire"
"https://www.hepsiemlak.com/izmir-menderes-kemalpasa-satilik/villa/91567-2082","26","10.000.000","26-01-2025","Satılık Villa","4 +
                          1","170 m²","Sıfır Bina","Bahçe Katı","İzmir / Menderes / Kemalpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/berk-emlak-91567","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/6/5/1/9/0/84f1e0ff-4524-4c00-9ec4-b05193c65401.jpg","Whatsapp","Berk Emlak","","Berk Emlak'tan Kemalpaşa Mahahallesinde Satılık 4+1 Sıfır Villa"
"https://www.hepsiemlak.com/izmir-cigli-kucuk-cigli-satilik/daire/72759-3117","31","2.990.000","25-01-2025","Satılık Daire","3 +
                          1","140 m²","5
                        Yaşında","Giriş Katı","İzmir / Çiğli / Küçük Çiğli Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/2/6/9/0/4/4/9646c486-389e-4662-b922-602c125edc70.jpeg","Çiğli Merkezde Doğalgazlı 140m2 Muhteşem Satılık Sıfır Dublexs"
"https://www.hepsiemlak.com/izmir-bayrakli-onur-satilik/daire/83235-139","31","4.850.000","30-01-2025","Satılık Daire","3 +
                          1","170 m²","11
                        Yaşında","7. Kat","İzmir / Bayraklı / Onur Mah.","https://www.hepsiemlak.com/emlak-ofisi/vassa-gayrimenkul-83235","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/3/2/3/8/0/f4ef184d-cb7e-477e-864e-e22d96b5b701.jpg","Whatsapp","Vassa Gayrimenkul","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/8/9/1/9/3/4/fcb7ed9f-2d1b-473a-af19-cd7e2ffe61af.jpeg","Bayraklı Yelken Park Evleri 3+1 170 M2 Satılık Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-muammer-akar-satilik/daire/78006-804","31","2.950.000","01-02-2025","Satılık Daire","3 +
                          1","130 m²","45
                        Yaşında","Giriş Katı","İzmir / Karabağlar / Muammer Akar Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/0/5/2/1/3/4/1724747773410-43125074.jpg","Muammer Akarda Otoparklı Klasik Giriş Köşe Satılık Daire."
"https://www.hepsiemlak.com/izmir-konak-akin-simav-satilik/daire/48008-3068","25","4.000.000","25-01-2025","Satılık Daire","2 +
                          1","95 m²","40
                        Yaşında","4. Kat","İzmir / Konak / Akın Simav Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/7/3/9/9/3/4/00e16189-80e0-490a-aed9-fd0d8defa949.jpg","Mithatpaşa Cadde Üstü Asansörlü Geniş, Bakımlı Daire"
"https://www.hepsiemlak.com/izmir-konak-mehmet-ali-akman-satilik/daire/73313-1660","29","6.750.000","30-01-2025","Satılık Daire","3 +
                          1","135 m²","31
                        Yaşında","6. Kat","İzmir / Konak / Mehmet Ali Akman Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/8/5/0/8/3/4/bb843a7b-5bf6-4e67-a2ae-6b851ac3004e.jpg","Üçkuyular İnönü Caddesinde 3 Cepheli Arakat Asansörlü 3+1 Daire"
"https://www.hepsiemlak.com/izmir-foca-mustafa-kemal-ataturk-satilik/daire/29387-649","24","5.750.000","20-01-2025","Satılık Daire","2 +
                          1","71 m²","10
                        Yaşında","En Üst Kat","İzmir / Foça / Mustafa Kemal Atatürk Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/4/2/7/8/3/4/1d855d76-0cb1-497a-a453-81b7f5002a43.jpg","Yeni Foça Tam Merkezde Önü Park Üçüncü Kat Cam Balkonlu Doğal Gazlı 70m2 2+1 Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-tuna-satilik/daire/48073-524","24","2.400.000","01-02-2025","Satılık Daire","2 +
                          1","82 m²","45
                        Yaşında","3. Kat","İzmir / Karşıyaka / Tuna Mah.","","","Whatsapp","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/2/4/2/5/3/4/4deb67e4-4695-43ba-9a6f-0f56877444f4.jpg","Karşıyaka   Çarşıda Satılık 2+1 Arakat Daire"
