"img-link href","list-view-image src","photo-count","list-view-price","list-view-date","list-view-title","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","wp-btn","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/izmir-gaziemir-irmak-satilik/daire/101303-399","","23","5.800.000","22-01-2025","","Satılık Daire","3 +
                          1","140 m²","17
                        Yaşında","Ara Kat","İzmir / Gaziemir / Irmak Mah.","https://www.hepsiemlak.com/emlak-ofisi/reb-gayrimenkul-yatirim-danismanligi-101303","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/6/2/4/7/3/4/1732213495125-43742651.jpg","Whatsapp","Reb Gayrimenkul Yatırım Danışmanlığı",""
"https://www.hepsiemlak.com/izmir-balcova-koruturk-satilik/villa/104087-3198","","23","48.000.000","21-01-2025","","Satılık Villa","5 +
                          2","400 m²","16
                        Yaşında","","İzmir / Balçova / Korutürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/wen-gayrimenkul-as-104087","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/9/5/1/6/2/4/1715171759985-42615906.jpg","Whatsapp","Wen Gayrimenkul A.Ş",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bahriye-ucok-satilik/daire/91814-960","","32","5.100.000","22-01-2025","","Satılık Daire","2 +
                          1","85 m²","8
                        Yaşında","4. Kat","İzmir / Karşıyaka / Bahriye Üçok Mah.","https://www.hepsiemlak.com/emlak-ofisi/9-eylul-emlak-91814","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/5/2/6/0/4/4/1737285946318-44062591.jpg","Whatsapp","9 Eylül Emlak",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bostanli-satilik/daire/94349-641","","16","11.500.000","26-01-2025","","Satılık Daire","4 +
                          1","145 m²","4
                        Yaşında","5. Kat","İzmir / Karşıyaka / Bostanlı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/2/0/9/7/3/4/1733079704-2090259-43790262.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-torbali-muratbey-satilik/daire/113752-205","","19","2.750.000","21-01-2025","","Satılık Daire","2 +
                          1","100 m²","Sıfır Bina","2. Kat","İzmir / Torbalı / Muratbey Mah.","https://www.hepsiemlak.com/emlak-ofisi/cetin-emlak-113752","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/8/2/7/0/4/4/1737455703-626202-44072814.jpeg","Whatsapp","Çetin Emlak",""
"https://www.hepsiemlak.com/izmir-karaburun-tepeboz-satilik/mustakil-ev/124553-33","","22","30.000.000","26-01-2025","","Satılık Müstakil Ev","4 +
                          1","200 m²","10
                        Yaşında","","İzmir / Karaburun / Tepeboz Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/0/3/6/8/3/4/1734184444-9379668-43863036.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-foca-mustafa-kemal-ataturk-satilik/yazlik/18073-2138","","22","6.500.000","20-01-2025","","Satılık Yazlık","3 +
                          1","180 m²","20
                        Yaşında","Bahçe Katı","İzmir / Foça / Mustafa Kemal Atatürk Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/1/4/1/2/1/4/3b6d7a77-15be-4f2b-86f1-670e5e1a97c2.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-camiikebir-satilik/daire/106987-610","","22","2.600.000","20-01-2025","","Satılık Daire","3 +
                          1","140 m²","20
                        Yaşında","4. Kat","İzmir / Menemen / Camiikebir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/9/3/1/3/0/4/1679750639805-40313992.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-satilik/daire/119979-787","","31","6.000.000","26-01-2025","","Satılık Daire","3 +
                          1","175 m²","21
                        Yaşında","3. Kat","İzmir / Karşıyaka / Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-puzzle-119979","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/8/7/4/7/2/4/33fe5b70-a61d-45e6-b182-ff81560b0620.jpeg","Whatsapp","Startkey Puzzle",""
"https://www.hepsiemlak.com/izmir-cesme-ismet-inonu-satilik/daire/25111-803","","22","6.500.000","22-01-2025","","Satılık Daire","1 +
                          1","60 m²","Sıfır Bina","Ara Kat","İzmir / Çeşme / İsmet İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/cesme-ergun-emlak-25111","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/2/8/0/4/8/3/840ca709-f963-44b3-95ab-12cc47ab2ac5.jpg","Whatsapp","Çeşme Ergun Emlak",""
"https://www.hepsiemlak.com/izmir-torbali-ayrancilar-satilik/daire/66270-765","","18","2.000.000","23-01-2025","","Satılık Daire","1 +
                          1","60 m²","7
                        Yaşında","Yüksek Giriş","İzmir / Torbalı / Ayrancılar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/7/5/7/0/4/4/6ac3429f-7ea5-400e-a8eb-04be45c16158.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-guzelyali-satilik/daire/80445-206","","21","3.575.000","24-01-2025","","Satılık Daire","2 +
                          1","99 m²","35
                        Yaşında","Giriş Katı","İzmir / Konak / Güzelyalı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/9/8/1/9/3/4/524a79da-783e-483d-a215-32a44ee395af.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bayrakli-adalet-satilik/daire/27293-1878","","18","6.900.000","20-01-2025","","Satılık Daire","3 +
                          1","147 m²","12
                        Yaşında","Ara Kat","İzmir / Bayraklı / Adalet Mah.","https://www.hepsiemlak.com/emlak-ofisi/pinar-emlak-27293","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/5/2/6/7/3/4/15de4c32-624e-4d7d-a25f-2105d8ae645d.jpg","Whatsapp","Pınar Emlak",""
"https://www.hepsiemlak.com/izmir-konak-atilla-satilik/daire/16820-3845","","30","3.600.000","21-01-2025","","Satılık Daire","2 +
                          1","95 m²","10
                        Yaşında","3. Kat","İzmir / Konak / Atilla Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/2/1/6/0/4/4/1737235757984-44061218.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-balcova-egitim-satilik/daire/114107-1584","","30","6.000.000","23-01-2025","","Satılık Daire","3 +
                          1","125 m²","5
                        Yaşında","1. Kat","İzmir / Balçova / Eğitim Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-best-gayrimenkul-114107","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/3/9/3/0/4/4/7fb13724-df40-46d3-8e2f-5cf4bf959fea.jpeg","Whatsapp","Startkey Best Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-seferihisar-payamli-satilik/yazlik/85585-2352","","25","4.250.000","26-01-2025","","Satılık Yazlık","3 +
                          1","150 m²","Sıfır Bina","Zemin","İzmir / Seferihisar / Payamlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/egebest-emlak-85585","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/2/4/0/8/2/4/b531dd2f-d68d-412a-b6cc-3ec5e67a2c51.jpg","Whatsapp","Egebest Emlak",""
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-satilik/daire/117461-4049","","7","10.000.000","26-01-2025","","Satılık Daire","1 +
                          1","60 m²","5
                        Yaşında","13. Kat","İzmir / Karşıyaka / Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-bornova-temsilciligi-117461","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/7/8/9/0/4/4/3afac127-88cb-4277-b692-20ae2e6084d5.jpeg","Whatsapp","Turyap Bornova Temsilciliği",""
"https://www.hepsiemlak.com/izmir-karsiyaka-zubeyde-hanim-satilik/daire/30707-3729","","25","7.725.000","25-01-2025","","Satılık Daire","3 +
                          1","150 m²","3
                        Yaşında","5. Kat","İzmir / Karşıyaka / Zübeyde Hanım Mah.","https://www.hepsiemlak.com/emlak-ofisi/kahan-gayrimenkul-ltd-30707","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/0/1/3/5/3/4/ea0f5d44-a9c8-4b8a-82fe-3147497b4952.jpg","Whatsapp","Kahan Gayrimenkul LTD",""
"https://www.hepsiemlak.com/izmir-karsiyaka-mavisehir-satilik/daire/88583-2093","","20","13.900.000","25-01-2025","","Satılık Daire","3 +
                          1","160 m²","14
                        Yaşında","12. Kat","İzmir / Karşıyaka / Mavişehir Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/7/5/8/0/4/4/1737645391317-44085780.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bornova-ataturk-satilik/villa/41545-2346","","20","11.500.000","22-01-2025","","Satılık Villa","4 +
                          1","240 m²","Sıfır Bina","Bahçe Katı","İzmir / Bornova / Atatürk Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/8/6/7/0/4/4/61eaf065-3cc0-40ed-bf77-f46a03f62730.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karabaglar-basin-sitesi-satilik/daire/21655-3587","","20","3.000.000","20-01-2025","","Satılık Daire","3 +
                          1","130 m²","38
                        Yaşında","Bahçe Katı","İzmir / Karabağlar / Basın Sitesi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/2/9/5/0/4/4/1737202529825-44059264.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-buca-kozagac-satilik/daire/51456-7300","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/0/6/0/0/4/4/1736245294358-44006098.jpg","20","2.800.000","26-01-2025","","Satılık Daire","2 +
                          1","70 m²","Sıfır Bina","Yüksek Giriş","İzmir / Buca / Kozağaç Mah.","https://www.hepsiemlak.com/emlak-ofisi/my-house-emlak-51456","","Whatsapp","My House Emlak",""
"https://www.hepsiemlak.com/izmir-cigli-ataturk-satilik/daire/35460-338","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/2/1/5/9/3/4/b16453f8-555d-401e-b56b-6ecca0db5956.jpg","17","3.850.000","22-01-2025","","Satılık Daire","2 +
                          1","115 m²","2
                        Yaşında","5. Kat","İzmir / Çiğli / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/utkum-emlak-danismanligi-35460","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/4/5/3/0/ee7e6fee-0ec8-47e2-ac07-59a914bad1c2.png","Whatsapp","Utkum Emlak Danışmanlığı",""
"https://www.hepsiemlak.com/izmir-torbali-ayrancilar-satilik/daire/126469-435","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/0/4/8/0/4/4/1737630803251-44084046.jpg","19","2.349.000","23-01-2025","","Satılık Daire","2 +
                          1","100 m²","7
                        Yaşında","1. Kat","İzmir / Torbalı / Ayrancılar Mah.","https://www.hepsiemlak.com/emlak-ofisi/dialog-hedef-gayrimenkul-126469","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/6/4/6/2/1/f5217924-4a8d-4924-a821-0f6d307ae510.jpg","Whatsapp","Dialog Hedef Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-urla-kalabak-satilik/villa/64413-4421","","19","11.000.000","21-01-2025","","Satılık Villa","2 +
                          1","200 m²","Sıfır Bina","","İzmir / Urla / Kalabak Mah.","https://www.hepsiemlak.com/emlak-ofisi/and-emlak-64413/and-emlak-369580","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/5/2/2/8/3/4/11f7633e-39a1-4144-8f74-57607e07c1a7.jpg","Whatsapp","And Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/1/4/4/6/0/f7fbc541-8b5e-4b23-9258-8eb99ae09ae3.jpg"
"https://www.hepsiemlak.com/izmir-konak-kilic-reis-satilik/daire/42079-2010","","28","5.000.000","24-01-2025","","Satılık Daire","3 +
                          1","135 m²","38
                        Yaşında","8. Kat","İzmir / Konak / Kılıç Reis Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/5/9/9/5/0/4/18cabe91-d3c0-428f-912b-ce60f9d5c195.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-gaziemir-atifbey-satilik/daire/31107-786","","19","5.000.000","24-01-2025","","Satılık Daire","3 +
                          1","150 m²","23
                        Yaşında","7. Kat","İzmir / Gaziemir / Atıfbey Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/0/8/5/4/1/4/d77a54f5-ab2b-4a24-8586-c53679b28942.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-kultur-satilik/daire/93337-580","","27","18.000.000","23-01-2025","","Satılık Daire","4 +
                          1","170 m²","36
                        Yaşında","1. Kat","İzmir / Konak / Kültür Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/1/5/9/7/3/4/afd6793e-a9e9-4139-a8bf-6e67a2a145f8.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-konak-goztepe-satilik/daire/59734-459","","27","3.650.000","24-01-2025","","Satılık Daire","1 +
                          1","75 m²","40
                        Yaşında","5. Kat","İzmir / Konak / Göztepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/9/2/8/5/3/4/e1e3b947-1a8e-4bff-8a66-77df8c4100ca.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-nergiz-satilik/daire/27072-2231","","27","9.000.000","20-01-2025","","Satılık Daire","3 +
                          1","130 m²","Sıfır Bina","2. Kat","İzmir / Karşıyaka / Nergiz Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/0/8/3/9/2/4/1720377751854-42938019.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-urla-gulbahce-satilik/daire/115022-717","","27","6.250.000","25-01-2025","","Satılık Daire","2 +
                          1","74 m²","1
                        Yaşında","1. Kat","İzmir / Urla / Gülbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/ctn-gayrimenkul-115022","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/7/1/1/4/2/4/2b8f3ded-ef75-4ab2-ab11-532e567de0a2.jpg","Whatsapp","Çtn Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/izmir-konak-mimar-sinan-satilik/daire/6141-1368","","18","6.500.000","23-01-2025","","Satılık Daire","3 +
                          1","120 m²","40
                        Yaşında","1. Kat","İzmir / Konak / Mimar Sinan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/8/1/4/0/2/4/61426f6c-bf4d-41a2-9261-3f6ba2dd53f9.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-kemalpasa-mehmet-akif-ersoy-satilik/daire/113581-347","","26","4.250.000","23-01-2025","","Satılık Daire","3 +
                          1","125 m²","7
                        Yaşında","3. Kat","İzmir / Kemalpaşa / Mehmet Akif Ersoy Mah.","https://www.hepsiemlak.com/emlak-ofisi/kaya-emlak-113581","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/1/4/8/0/4/4/5810c476-8a72-4f2e-9f3b-d161bd7c540c.jpg","Whatsapp","Kaya Emlak",""
"https://www.hepsiemlak.com/izmir-bornova-erzene-satilik/daire/60930-2837","","26","4.000.000","20-01-2025","","Satılık Daire","3 +
                          1","140 m²","22
                        Yaşında","1. Kat","İzmir / Bornova / Erzene Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/9/8/6/0/4/4/a9abf877-f442-428d-86f1-9acd4e138a0a.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-satilik/daire/26559-3227","","26","3.100.000","25-01-2025","","Satılık Daire","3 +
                          1","110 m²","35
                        Yaşında","3. Kat","İzmir / Karşıyaka / Bahçelievler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/4/0/5/6/0/4/2bcc783d-73ef-4d13-86ca-895de5328025.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-menemen-ahihidir-satilik/daire/86526-1612","","17","3.500.000","24-01-2025","","Satılık Daire","3 +
                          1","120 m²","Sıfır Bina","Yüksek Giriş","İzmir / Menemen / Ahıhıdır Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/2/8/1/8/3/4/1733504604952-43818222.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bornova-merkez-satilik/daire/149940-209","","23","2.850.000","26-01-2025","","Satılık Daire","2 +
                          1","95 m²","Sıfır Bina","Kot 1","İzmir / Bornova / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/bd-premium-emlak-149940","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/8/8/9/0/4/4/712cf458-f30b-4e3a-a5bb-927a248c8e93.jpeg","Whatsapp","Bd Premıum Emlak",""
"https://www.hepsiemlak.com/izmir-bayrakli-org-nafiz-gurman-satilik/daire/142673-89","","33","3.750.000","26-01-2025","","Satılık Daire","3 +
                          1","180 m²","Sıfır Bina","4. Kat","İzmir / Bayraklı / Org. Nafiz Gürman Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-mega-gayrimenkul-142673","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/4/7/9/0/4/4/f37728a8-2d09-4cdc-b9df-fbd106b8526b.jpeg","Whatsapp","Turpa Mega Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-menemen-85-yil-cumhuriyet-satilik/daire/144072-193","","19","2.100.000","25-01-2025","","Satılık Daire","1 +
                          1","53 m²","Sıfır Bina","1. Kat","İzmir / Menemen / 85. Yıl Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-kare-144072","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/9/5/9/0/4/4/bc05c408-fa8c-4bfa-bd9e-8c085b9e0bc1.jpeg","Whatsapp","Remax Kare",""
"https://www.hepsiemlak.com/izmir-balcova-koruturk-satilik/daire/10374-4142","","47","19.500.000","25-01-2025","","Satılık Daire","3 +
                          1","185 m²","8
                        Yaşında","Bahçe Katı","İzmir / Balçova / Korutürk Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/3/3/9/0/4/4/1737797132854-44093398.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-torbali-torbali-satilik/daire/132168-187","","22","3.050.000","25-01-2025","","Satılık Daire","2 +
                          1","95 m²","2
                        Yaşında","4. Kat","İzmir / Torbalı / Torbalı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/2/5/9/0/4/4/811be248-90e6-4914-be5d-4c4098f74827.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-bayrakli-osmangazi-satilik/daire/150160-10","","21","3.450.000","25-01-2025","","Satılık Daire","2 +
                          1","80 m²","10
                        Yaşında","3. Kat","İzmir / Bayraklı / Osmangazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/giyo-servet-gayrimenkul-150160","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/0/6/9/0/4/4/1737828947-568166-44096024.jpeg","Whatsapp","Giyo Servet Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-foca-haciveli-satilik/daire/141619-293","","24","3.750.000","25-01-2025","","Satılık Daire","2 +
                          1","80 m²","1
                        Yaşında","En Üst Kat","İzmir / Foça / Hacıveli Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-1872-gayrimenkul-141619","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/7/2/9/0/4/4/36e90a96-ddb1-40f4-8dfd-be3ed3335999.jpg","Whatsapp","Startkey 1872 Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png"
"https://www.hepsiemlak.com/izmir-cigli-ugur-mumcu-satilik/daire/44353-1213","","31","4.375.000","24-01-2025","","Satılık Daire","3 +
                          1","140 m²","11
                        Yaşında","6. Kat","İzmir / Çiğli / Uğur Mumcu Mah.","https://www.hepsiemlak.com/emlak-ofisi/rodi-emlak-44353","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/9/6/8/0/4/4/37e29691-30c5-450d-abfb-bc77d99222a5.jpeg","Whatsapp","Rodi Emlak",""
"https://www.hepsiemlak.com/izmir-konak-alsancak-satilik/daire/89181-4415","","55","5.000.000","23-01-2025","","Satılık Daire","3 +
                          1","145 m²","31
                        Yaşında","2. Kat","İzmir / Konak / Alsancak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/7/4/8/0/4/4/4beb1c69-b475-4aec-b687-c8663fcaf85f.jpg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-cigli-harmandali-gazi-mustafa-kemal-ataturk-satilik/daire/140904-218","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/8/6/8/0/4/4/e776c699-d473-4919-a420-3459b7749064.jpeg","30","3.960.000","24-01-2025","","Satılık Daire","2 +
                          1","91 m²","Sıfır Bina","3. Kat","İzmir / Çiğli / Harmandalı Gazi Mustafa Kemal Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-zirve-gayrimenkul-140904","","Whatsapp","Startkey Zirve Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-karsiyaka-ornekkoy-satilik/daire/142802-140","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/1/4/8/0/4/4/b527f9a2-7518-4808-9436-febde139c15d.jpg","40","10.750.000","23-01-2025","","Satılık Daire","3 +
                          1","165 m²","4
                        Yaşında","8. Kat","İzmir / Karşıyaka / Örnekköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/rookz-diamond-142802","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/8/2/4/1/ef09209a-f171-4797-82ef-cd52a7dd744d.jpg","Whatsapp","Rookz Dıamond",""
"https://www.hepsiemlak.com/izmir-seferihisar-mersin-alani-satilik/daire/151934-77","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/7/6/8/0/4/4/1737665927572-44086758.jpg","32","4.750.000","24-01-2025","","Satılık Daire","2 +
                          1","110 m²","5
                        Yaşında","Ara Kat","İzmir / Seferihisar / Mersin Alanı Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-ayyildizhan-emlak-151934","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/3/9/1/5/1/69f9b6fb-2359-40be-b5b4-ea36609a0b4e.jpg","Whatsapp","Turpa Ayyıldız&han Emlak",""
"https://www.hepsiemlak.com/izmir-torbali-ertugrul-satilik/daire/153931-122","","34","3.000.000","23-01-2025","","Satılık Daire","3 +
                          1","150 m²","12
                        Yaşında","Ara Kat","İzmir / Torbalı / Ertuğrul Mah.","https://www.hepsiemlak.com/emlak-ofisi/azad-gayrimenkul-153931","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/3/6/8/0/4/4/1737655940-613037-44086357.jpeg","Whatsapp","Azad Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-dikili-candarli-satilik/villa/83315-151","","43","7.250.000","23-01-2025","","Satılık Villa","4 +
                          1","200 m²","Sıfır Bina","","İzmir / Dikili / Çandarlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/elbirlik-emlak-ofisi-83315","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/1/4/8/0/4/4/ea1919fe-bdf3-4cb8-a78e-8f1b404fb786.jpg","Whatsapp","Elbirlik Emlak Ofisi",""
"https://www.hepsiemlak.com/izmir-odemis-hurriyet-satilik/daire/133481-121","","18","6.500.000","23-01-2025","","Satılık Daire","3 +
                          1","163 m²","Sıfır Bina","Ara Kat","İzmir / Ödemiş / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/duha-yapi-ve-gayrimenkul-133481","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/4/2/8/0/4/4/9a61642a-5c6c-4e70-babd-7238519cab1d.jpg","Whatsapp","Duha Yapı Ve Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-cigli-balatcik-satilik/daire/130297-426","","22","3.150.000","22-01-2025","","Satılık Daire","1 +
                          1","44 m²","Sıfır Bina","3. Kat","İzmir / Çiğli / Balatçık Mah.","https://www.hepsiemlak.com/emlak-ofisi/kayaoglu-gayrimenkul-130297","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/6/0/8/0/4/4/3a0efa79-15ea-4c8f-97e9-2e7e0aab1efa.jpeg","Whatsapp","Kayaoğlu Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-torbali-ayrancilar-satilik/daire/143963-114","","35","6.350.000","22-01-2025","","Satılık Daire","3 +
                          1","135 m²","4
                        Yaşında","Bahçe Katı","İzmir / Torbalı / Ayrancılar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/3/0/8/0/4/4/5be3b6c4-7e4d-4dba-be78-d7976cd63ca3.jpeg","Whatsapp","",""
"https://www.hepsiemlak.com/izmir-karsiyaka-bahcelievler-satilik/daire/31745-21852","","35","2.800.000","22-01-2025","","Satılık Daire","2 +
                          1","100 m²","36
                        Yaşında","Giriş Katı","İzmir / Karşıyaka / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/3/9/7/0/4/4/f3ef12cc-eb6b-4920-9653-0106a4d4ce65.jpg","Whatsapp","Kw Alesta-viya-orsa 5",""
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-satilik/daire/125796-1513","","33","4.750.000","22-01-2025","","Satılık Daire","2 +
                          1","95 m²","12
                        Yaşında","Ara Kat","İzmir / Karşıyaka / Şemikler Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-iya-gayrimenkul-125796","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/4/9/7/0/4/4/4bdb1b39-a212-4a4b-a9b8-a30f261507f6.jpg","Whatsapp","Coldwell Banker İya Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-karsiyaka-semikler-satilik/daire/145961-88","","26","3.750.000","23-01-2025","","Satılık Daire","2 +
                          1","75 m²","3
                        Yaşında","2. Kat","İzmir / Karşıyaka / Şemikler Mah.","https://www.hepsiemlak.com/emlak-ofisi/zer-gayrimenkul-ofisi-145961","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/6/8/7/0/4/4/9cd45c59-39a5-49b8-8dc8-66f1da24fbac.jpg","Whatsapp","Zer Gayrimenkul Ofisi",""
"https://www.hepsiemlak.com/izmir-karabaglar-doganay-satilik/daire/142036-315","","34","3.000.000","21-01-2025","","Satılık Daire","3 +
                          1","120 m²","35
                        Yaşında","2. Kat","İzmir / Karabağlar / Doğanay Mah.","https://www.hepsiemlak.com/emlak-ofisi/pozitif-gayrimenkul-142036","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/6/3/7/0/4/4/0300db37-8b80-4b7d-8254-7e5215333715.jpg","Whatsapp","Pozitif Gayrimenkul",""
"https://www.hepsiemlak.com/izmir-karabaglar-reis-satilik/daire/30758-2888","","35","2.350.000","20-01-2025","","Satılık Daire","2 +
                          1","120 m²","30
                        Yaşında","Yüksek Giriş","İzmir / Karabağlar / Reis Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/5/9/6/0/4/4/f44fe62d-00e1-4203-95b4-93cafd73be72.jpg","Whatsapp","",""
